2222221121,1
2222222121,1
3221221111,1
2221111111,1
2222221121,1
3221211111,1
2222221221,1
2222211111,1
3221221111,1
2222222291,1
2222222111,1
2222222211,1
2222222211,1
2222222211,1
2222221111,1
2222211111,1
2222222111,1
2222221111,1
2222221111,1
7222211111,1
2221221111,1
2227221221,1
2222211111,1
2222211111,1
2222221121,1
2221211111,1
2222222211,1
2227222111,1
1227221111,1
2222221111,1
2222211111,1
1221111111,1
2222223111,1
2222222111,1
3221122111,1
2222221121,1
2222221121,1
2222211121,1
2222221111,1
2221121111,1
2221231211,1
2221111111,1
1221111111,1
2222222111,1
2222222111,1
2222222121,1
2222211111,1
2222221121,1
2222221111,1
2221221111,1
2221211121,1
1222211121,1
2222222121,1
2222221111,1
1227221111,1
2222221111,1
2222211121,1
2222212121,1
2222222221,1
2222221221,1
2222212112,1
2222221121,1
2222222221,1
2222221121,1
2222221121,1
2222222211,1
2222221121,1
2222222221,1
2222221121,1
2227221121,1
2221222211,1
1221212121,1
2221211111,1
1221111111,1
2221112111,1
1227212111,1
2221221111,1
2222222211,1
2229722291,1
1222222211,1
3222211121,1
2221211111,1
2222222211,1
2222222221,1
2227222211,1
2222222711,1
2222222111,1
2227221111,1
1221621121,1
2221171111,1
2222221121,1
2221121111,1
2221211111,1
2222222121,1
2222222121,1
2221111111,1
7221272111,1
2222222121,1
2231315121,1
2222222221,1
2222221121,1
3222211111,1
2222222111,1
2221121111,1
2222222121,1
2227211221,1
1227212121,1
2227217111,1
2222221221,1
2222222291,1
7221272511,1
2221222111,1
2222222111,1
2221222121,1
2222222221,1
2222222211,1
2227233123,1
6221111111,1
6221111111,1
2222221111,1
3227222111,1
2227222211,1
2222222211,1
2222221111,1
2222211221,1
2222222211,1
2227221111,1
2222222111,1
2222221121,1
2222222111,1
2222222211,1
2621477111,1
2222222121,1
1221111111,1
1221111111,1
2221111111,1
5221155211,1
2222222121,1
7227221211,1
7227211311,1
2222211121,1
2222221111,1
2221122211,1
2222222211,1
2221222111,1
2222221111,1
2222221211,1
2221111111,1
2222222221,1
3221121111,1
3221222211,1
2222222211,1
3221121111,1
2222221111,1
1221111111,1
1221211121,1
1227711121,1
1222211111,1
2222211121,1
2221222121,1
2221221111,1
1227211111,1
2221211121,1
2222222121,1
2222221121,1
2222221121,1
2222221121,1
1222222211,1
2227222211,1
2227222111,1
2222222221,1
2221221111,1
2221111121,1
2221111121,1
1221111111,1
2221222111,1
2227222221,1
2222221221,1
2221172711,1
2222221121,1
1222222211,1
2222222111,1
1222222211,1
2222221111,1
2227222111,1
2222222221,1
2222221111,1
2222221121,1
2222221111,1
2227221121,1
2222222221,1
2222221121,1
2222222121,1
2222221121,1
2222222111,1
2222221121,1
1222222121,1
2221221211,1
2222222211,1
2222222211,1
2222222221,1
2222221221,1
3221221211,1
2222222121,1
2222222211,1
2222222111,1
2222221111,1
2222221111,1
2222222221,1
2222211221,1
2222221221,1
1222222721,1
1227221211,1
1222222211,1
1227722111,1
1227221211,1
2222222111,1
2222222211,1
2227211111,1
2227333211,1
2222222211,1
2222221111,1
2221223111,1
2222222111,1
5227172111,1
2222222121,1
2227212211,1
2221131221,1
2222222221,1
2227222221,1
2222211121,1
2221172111,1
2222221121,1
2222231111,1
1222222121,1
1221211112,1
2222221121,1
2222222121,1
2221212121,1
2222222121,1
2221222111,1
2227177121,1
2227222111,1
2222222221,1
2222222221,1
2222221221,1
2221111111,1
2222221121,1
1221177111,1
2221121221,1
2222222121,1
2221212121,1
2222221121,1
2222222121,1
2222221121,1
1222222121,1
2222212111,1
2222222121,1
2222221121,1
2222222111,1
2222222121,1
2222221111,1
2222222111,1
2222221111,1
2227222121,1
3227221111,1
3221172111,1
3221173111,1
2222221121,1
2221122101,1
2222222121,1
2222222111,1
